SUMLEV,GEOCODE,GEOID,NAME,BASENAME,FILEID,STUSAB,CHARITER,CIFSN,LOGRECNO,TOTAL_POP,POP_ONE_RACE,POP_WHITE,POP_BLACK,POP_NATIVE,POP_ASIAN,POP_PACIFIC,POP_OTHER_RACE,POP_TWO_MORE_RACES,POP_TWO_RACES,POP_WHITE_BLACK,POP_WHITE_NATIVE,POP_WHITE_ASIAN,POP_WHITE_PACIFIC,POP_WHITE_OTHER,POP_BLACK_NATIVE,POP_BLACK_ASIAN,POP_BLACK_PACIFIC,POP_BLACK_OTHER,POP_NATIVE_ASIAN,POP_NATIVE_PACIFIC,POP_NATIVE_OTHER,POP_ASIAN_PACIFIC,POP_ASIAN_OTHER,POP_PACIFIC_OTHER,POP_THREE_RACES
700,2404507-001,7000000US2404507-001,WICOMICO COUNTY PRECINCT 07-001,WICOMICO COUNTY PRECINCT 07-001,PLST,MD,0,1,26216,1740,1634,1365,213,1,15,0,40,106,101,19,46,2,0,30,1,0,0,3,0,0,0,0,0,0,4
700,2404508-001,7000000US2404508-001,WICOMICO COUNTY PRECINCT 08-001,WICOMICO COUNTY PRECINCT 08-001,PLST,MD,0,1,26217,1793,1711,1520,149,2,13,2,25,82,75,30,11,6,0,20,3,0,1,2,0,0,1,1,0,0,7
700,2404508-002,7000000US2404508-002,WICOMICO COUNTY PRECINCT 08-002,WICOMICO COUNTY PRECINCT 08-002,PLST,MD,0,1,26218,3037,2878,2615,138,2,88,1,34,159,150,24,24,33,1,63,2,2,0,1,0,0,0,0,0,0,9
700,2404508-003,7000000US2404508-003,WICOMICO COUNTY PRECINCT 08-003,WICOMICO COUNTY PRECINCT 08-003,PLST,MD,0,1,26219,488,461,383,66,0,3,0,9,27,27,10,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0
700,2404508-004,7000000US2404508-004,WICOMICO COUNTY PRECINCT 08-004,WICOMICO COUNTY PRECINCT 08-004,PLST,MD,0,1,26220,1730,1599,1242,208,12,90,0,47,131,124,27,19,6,1,55,6,1,0,6,0,0,2,0,1,0,6
700,2404508-005,7000000US2404508-005,WICOMICO COUNTY PRECINCT 08-005,WICOMICO COUNTY PRECINCT 08-005,PLST,MD,0,1,26221,1881,1756,1078,509,7,130,0,32,125,120,18,24,8,0,57,4,0,0,7,0,1,1,0,0,0,4
700,2404509-001,7000000US2404509-001,WICOMICO COUNTY PRECINCT 09-001,WICOMICO COUNTY PRECINCT 09-001,PLST,MD,0,1,26222,2726,2591,494,1960,23,18,0,96,135,121,66,7,0,0,32,1,7,0,7,0,0,0,0,0,1,14
700,2404509-002,7000000US2404509-002,WICOMICO COUNTY PRECINCT 09-002,WICOMICO COUNTY PRECINCT 09-002,PLST,MD,0,1,26223,2962,2760,184,2388,17,15,0,156,202,192,83,4,2,0,59,16,4,4,19,0,0,0,0,0,1,9
700,2404509-003,7000000US2404509-003,WICOMICO COUNTY PRECINCT 09-003,WICOMICO COUNTY PRECINCT 09-003,PLST,MD,0,1,26224,3850,3644,628,2813,8,47,0,148,206,182,68,9,0,1,50,24,9,1,19,0,0,1,0,0,0,20
700,2404509-004,7000000US2404509-004,WICOMICO COUNTY PRECINCT 09-004,WICOMICO COUNTY PRECINCT 09-004,PLST,MD,0,1,26225,260,251,130,99,0,0,0,22,9,9,5,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0
700,2404509-005,7000000US2404509-005,WICOMICO COUNTY PRECINCT 09-005,WICOMICO COUNTY PRECINCT 09-005,PLST,MD,0,1,26226,689,658,413,162,0,72,0,11,31,30,9,5,1,0,7,2,2,0,4,0,0,0,0,0,0,1
700,2404509-006,7000000US2404509-006,WICOMICO COUNTY PRECINCT 09-006,WICOMICO COUNTY PRECINCT 09-006,PLST,MD,0,1,26227,4452,4216,3326,536,8,289,2,55,236,215,66,53,23,1,56,1,0,0,14,0,0,1,0,0,0,18
700,2404509-007,7000000US2404509-007,WICOMICO COUNTY PRECINCT 09-007,WICOMICO COUNTY PRECINCT 09-007,PLST,MD,0,1,26228,2346,2179,1117,928,8,71,0,55,167,154,54,27,5,0,37,18,1,0,8,0,0,4,0,0,0,12
700,2404509-008,7000000US2404509-008,WICOMICO COUNTY PRECINCT 09-008,WICOMICO COUNTY PRECINCT 09-008,PLST,MD,0,1,26229,1520,1464,855,335,0,250,1,23,56,51,17,3,8,0,8,6,0,0,9,0,0,0,0,0,0,4
700,2404509-091,7000000US2404509-091,WICOMICO COUNTY PRECINCT 09-091,WICOMICO COUNTY PRECINCT 09-091,PLST,MD,0,1,26230,5,4,4,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
700,2404510-001,7000000US2404510-001,WICOMICO COUNTY PRECINCT 10-001,WICOMICO COUNTY PRECINCT 10-001,PLST,MD,0,1,26231,434,404,173,227,1,1,0,2,30,29,20,2,0,1,5,0,0,0,0,0,0,1,0,0,0,0
700,2404510-002,7000000US2404510-002,WICOMICO COUNTY PRECINCT 10-002,WICOMICO COUNTY PRECINCT 10-002,PLST,MD,0,1,26232,99,83,77,5,0,0,0,1,16,16,10,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0
700,2404510-003,7000000US2404510-003,WICOMICO COUNTY PRECINCT 10-003,WICOMICO COUNTY PRECINCT 10-003,PLST,MD,0,1,26233,807,773,730,30,4,2,0,7,34,34,17,8,3,0,5,0,0,0,0,0,0,0,1,0,0,0
700,2404511-001,7000000US2404511-001,WICOMICO COUNTY PRECINCT 11-001,WICOMICO COUNTY PRECINCT 11-001,PLST,MD,0,1,26234,273,268,66,189,2,4,0,7,5,5,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0
700,2404511-002,7000000US2404511-002,WICOMICO COUNTY PRECINCT 11-002,WICOMICO COUNTY PRECINCT 11-002,PLST,MD,0,1,26235,419,401,267,86,1,27,0,20,18,16,10,1,1,0,1,1,0,0,0,0,0,0,0,2,0,2
700,2404511-003,7000000US2404511-003,WICOMICO COUNTY PRECINCT 11-003,WICOMICO COUNTY PRECINCT 11-003,PLST,MD,0,1,26236,465,436,336,82,1,6,1,10,29,26,7,7,4,0,5,0,0,0,2,0,0,0,0,0,1,3
700,2404511-004,7000000US2404511-004,WICOMICO COUNTY PRECINCT 11-004,WICOMICO COUNTY PRECINCT 11-004,PLST,MD,0,1,26237,4255,3873,2596,862,16,226,4,169,382,355,147,62,21,3,98,1,0,1,17,0,0,2,1,2,0,21
700,2404513-001,7000000US2404513-001,WICOMICO COUNTY PRECINCT 13-001,WICOMICO COUNTY PRECINCT 13-001,PLST,MD,0,1,26238,1659,1546,667,744,15,10,0,110,113,111,31,18,0,0,38,4,0,0,20,0,0,0,0,0,0,2
700,2404513-002,7000000US2404513-002,WICOMICO COUNTY PRECINCT 13-002,WICOMICO COUNTY PRECINCT 13-002,PLST,MD,0,1,26239,5179,4723,1789,2351,57,129,3,394,456,418,136,45,22,0,154,7,3,2,33,0,2,8,1,3,2,33
700,2404513-003,7000000US2404513-003,WICOMICO COUNTY PRECINCT 13-003,WICOMICO COUNTY PRECINCT 13-003,PLST,MD,0,1,26240,6045,5679,4390,961,37,187,6,98,366,336,75,64,48,1,114,4,4,0,24,0,1,1,0,0,0,27
700,2404513-004,7000000US2404513-004,WICOMICO COUNTY PRECINCT 13-004,WICOMICO COUNTY PRECINCT 13-004,PLST,MD,0,1,26241,3925,3608,1940,1160,17,150,3,338,317,287,79,28,20,0,120,7,1,1,7,0,0,8,13,2,1,26
700,2404514-001,7000000US2404514-001,WICOMICO COUNTY PRECINCT 14-001,WICOMICO COUNTY PRECINCT 14-001,PLST,MD,0,1,26242,436,420,380,15,1,15,1,8,16,15,1,10,1,0,2,1,0,0,0,0,0,0,0,0,0,1
700,2404514-002,7000000US2404514-002,WICOMICO COUNTY PRECINCT 14-002,WICOMICO COUNTY PRECINCT 14-002,PLST,MD,0,1,26243,1674,1569,1425,76,2,29,0,37,105,103,24,30,2,0,43,1,1,0,2,0,0,0,0,0,0,2
700,2404515-001,7000000US2404515-001,WICOMICO COUNTY PRECINCT 15-001,WICOMICO COUNTY PRECINCT 15-001,PLST,MD,0,1,26244,2100,1958,1564,349,6,25,0,14,142,133,44,30,10,0,46,1,1,0,0,0,0,1,0,0,0,7
700,2404515-002,7000000US2404515-002,WICOMICO COUNTY PRECINCT 15-002,WICOMICO COUNTY PRECINCT 15-002,PLST,MD,0,1,26245,380,363,295,60,0,2,0,6,17,17,6,5,2,0,4,0,0,0,0,0,0,0,0,0,0,0
700,2404515-003,7000000US2404515-003,WICOMICO COUNTY PRECINCT 15-003,WICOMICO COUNTY PRECINCT 15-003,PLST,MD,0,1,26246,982,942,852,85,0,3,0,2,40,38,12,11,3,0,12,0,0,0,0,0,0,0,0,0,0,1
700,2404516-001,7000000US2404516-001,WICOMICO COUNTY PRECINCT 16-001,WICOMICO COUNTY PRECINCT 16-001,PLST,MD,0,1,26247,504,471,395,68,1,1,0,6,33,29,5,9,0,0,14,0,1,0,0,0,0,0,0,0,0,4
700,2404516-002,7000000US2404516-002,WICOMICO COUNTY PRECINCT 16-002,WICOMICO COUNTY PRECINCT 16-002,PLST,MD,0,1,26248,612,549,461,60,2,8,0,18,63,61,20,8,2,1,26,4,0,0,0,0,0,0,0,0,0,1
700,2404516-003,7000000US2404516-003,WICOMICO COUNTY PRECINCT 16-003,WICOMICO COUNTY PRECINCT 16-003,PLST,MD,0,1,26249,2127,2008,1511,354,9,55,0,79,119,109,25,27,16,0,32,0,1,0,5,0,0,0,2,1,0,8
700,2404516-004,7000000US2404516-004,WICOMICO COUNTY PRECINCT 16-004,WICOMICO COUNTY PRECINCT 16-004,PLST,MD,0,1,26250,1474,1365,769,454,10,19,0,113,109,101,29,14,6,0,48,1,1,0,0,0,0,0,0,2,0,8
700,2404516-005,7000000US2404516-005,WICOMICO COUNTY PRECINCT 16-005,WICOMICO COUNTY PRECINCT 16-005,PLST,MD,0,1,26251,2674,2459,1215,947,20,213,0,64,215,204,92,27,27,0,42,10,0,0,6,0,0,0,0,0,0,10
700,2404516-006,7000000US2404516-006,WICOMICO COUNTY PRECINCT 16-006,WICOMICO COUNTY PRECINCT 16-006,PLST,MD,0,1,26252,493,474,398,52,0,9,0,15,19,19,2,9,2,1,4,0,0,0,1,0,0,0,0,0,0,0
700,2404517-001,7000000US2404517-001,WICOMICO COUNTY PRECINCT 17-001,WICOMICO COUNTY PRECINCT 17-001,PLST,MD,0,1,26253,1526,1438,1159,245,6,11,0,17,88,82,26,30,12,1,7,2,0,0,4,0,0,0,0,0,0,6
700,2404701-001,7000000US2404701-001,WORCESTER PRECINCT 01-001,WORCESTER PRECINCT 01-001,PLST,MD,0,1,26254,6053,5724,3379,2102,35,98,0,110,329,313,91,97,18,4,63,9,6,0,18,2,0,5,0,0,0,15
700,2404701-002,7000000US2404701-002,WORCESTER PRECINCT 01-002,WORCESTER PRECINCT 01-002,PLST,MD,0,1,26255,1098,1060,950,94,1,10,0,5,38,37,14,12,1,1,9,0,0,0,0,0,0,0,0,0,0,1
700,2404702-001,7000000US2404702-001,WORCESTER PRECINCT 02-001,WORCESTER PRECINCT 02-001,PLST,MD,0,1,26256,824,763,330,408,1,19,0,5,61,58,22,13,8,0,10,2,1,0,1,0,0,1,0,0,0,3
700,2404702-002,7000000US2404702-002,WORCESTER PRECINCT 02-002,WORCESTER PRECINCT 02-002,PLST,MD,0,1,26257,1967,1859,834,947,4,17,0,57,108,95,55,17,0,1,16,1,1,2,2,0,0,0,0,0,0,12
700,2404702-003,7000000US2404702-003,WORCESTER PRECINCT 02-003,WORCESTER PRECINCT 02-003,PLST,MD,0,1,26258,671,649,570,66,0,10,0,3,22,22,5,6,1,0,6,3,0,0,0,1,0,0,0,0,0,0
700,2404702-004,7000000US2404702-004,WORCESTER PRECINCT 02-004,WORCESTER PRECINCT 02-004,PLST,MD,0,1,26259,766,708,341,328,2,10,0,27,58,57,23,3,2,0,22,5,1,0,1,0,0,0,0,0,0,1
700,2404702-005,7000000US2404702-005,WORCESTER PRECINCT 02-005,WORCESTER PRECINCT 02-005,PLST,MD,0,1,26260,2961,2767,1598,999,8,26,0,136,194,188,85,15,1,0,80,3,0,0,3,0,0,1,0,0,0,4
700,2404703-001,7000000US2404703-001,WORCESTER PRECINCT 03-001,WORCESTER PRECINCT 03-001,PLST,MD,0,1,26261,4188,4006,3775,106,11,52,1,61,182,174,28,45,26,0,67,2,0,0,4,1,0,1,0,0,0,4
700,2404703-002,7000000US2404703-002,WORCESTER PRECINCT 03-002,WORCESTER PRECINCT 03-002,PLST,MD,0,1,26262,2353,2238,2133,55,5,30,0,15,115,109,22,19,7,1,54,1,2,1,1,1,0,0,0,0,0,3
700,2404703-003,7000000US2404703-003,WORCESTER PRECINCT 03-003,WORCESTER PRECINCT 03-003,PLST,MD,0,1,26263,1454,1368,1249,65,2,31,0,21,86,83,17,14,7,0,38,5,1,0,1,0,0,0,0,0,0,2
700,2404704-001,7000000US2404704-001,WORCESTER PRECINCT 04-001,WORCESTER PRECINCT 04-001,PLST,MD,0,1,26264,3235,3074,2742,256,5,36,1,34,161,152,58,33,5,0,44,4,0,0,6,1,0,1,0,0,0,7
700,2404704-002,7000000US2404704-002,WORCESTER PRECINCT 04-002,WORCESTER PRECINCT 04-002,PLST,MD,0,1,26265,1102,1062,1001,24,2,22,0,13,40,39,3,15,4,0,14,0,0,0,2,0,0,1,0,0,0,1
700,2404704-003,7000000US2404704-003,WORCESTER PRECINCT 04-003,WORCESTER PRECINCT 04-003,PLST,MD,0,1,26266,588,554,511,22,2,9,1,9,34,33,7,6,4,1,14,0,0,0,0,1,0,0,0,0,0,1
700,2404704-004,7000000US2404704-004,WORCESTER PRECINCT 04-004,WORCESTER PRECINCT 04-004,PLST,MD,0,1,26267,2036,1931,1608,274,10,16,1,22,105,97,11,33,14,0,34,1,0,0,3,0,0,1,0,0,0,7
700,2404705-001,7000000US2404705-001,WORCESTER PRECINCT 05-001,WORCESTER PRECINCT 05-001,PLST,MD,0,1,26268,4096,3872,3697,99,0,41,0,35,224,213,28,52,30,3,95,0,2,1,2,0,0,0,0,0,0,9
700,2404705-002,7000000US2404705-002,WORCESTER PRECINCT 05-002,WORCESTER PRECINCT 05-002,PLST,MD,0,1,26269,4073,3906,3712,85,11,51,1,46,167,162,34,41,17,1,68,0,0,0,1,0,0,0,0,0,0,4
700,2404706-001,7000000US2404706-001,WORCESTER PRECINCT 06-001,WORCESTER PRECINCT 06-001,PLST,MD,0,1,26270,3976,3825,3644,82,7,68,0,24,151,143,24,30,31,0,54,3,0,0,1,0,0,0,0,0,0,8
700,2404706-002,7000000US2404706-002,WORCESTER PRECINCT 06-002,WORCESTER PRECINCT 06-002,PLST,MD,0,1,26271,1782,1695,1582,40,3,36,0,34,87,80,25,16,9,0,24,1,0,0,2,0,0,3,0,0,0,3
700,2404706-003,7000000US2404706-003,WORCESTER PRECINCT 06-003,WORCESTER PRECINCT 06-003,PLST,MD,0,1,26272,2319,2239,2127,44,6,47,1,14,80,79,12,24,5,0,38,0,0,0,0,0,0,0,0,0,0,0
700,2404707-001,7000000US2404707-001,WORCESTER PRECINCT 07-001,WORCESTER PRECINCT 07-001,PLST,MD,0,1,26273,6918,6518,6062,140,21,124,2,169,400,383,43,80,35,1,205,7,0,0,4,2,0,4,2,0,0,13
700,24047ZZZZZZ,7000000US24047ZZZZZZ,Voting Districts Not Defined,Voting Districts Not Defined,PLST,MD,0,1,26274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,2451001-001,7000000US2451001-001,Baltimore City Precinct 01-001,Baltimore City Precinct 01-001,PLST,MD,0,1,26275,1893,1725,1335,183,16,86,0,105,168,153,22,7,30,0,82,6,1,0,5,0,0,0,0,0,0,15
700,2451001-002,7000000US2451001-002,Baltimore City Precinct 01-002,Baltimore City Precinct 01-002,PLST,MD,0,1,26276,2482,2237,1863,123,15,123,0,113,245,229,22,27,55,0,105,10,4,0,4,1,0,0,0,0,1,13
700,2451001-003,7000000US2451001-003,Baltimore City Precinct 01-003,Baltimore City Precinct 01-003,PLST,MD,0,1,26277,2034,1909,1672,67,5,106,0,59,125,122,18,18,24,0,56,2,0,0,2,1,0,0,0,0,1,3
700,2451001-004,7000000US2451001-004,Baltimore City Precinct 01-004,Baltimore City Precinct 01-004,PLST,MD,0,1,26278,3152,2958,2573,161,12,160,0,52,194,183,37,16,44,1,76,2,2,0,2,3,0,0,0,0,0,10
700,2451001-005,7000000US2451001-005,Baltimore City Precinct 01-005,Baltimore City Precinct 01-005,PLST,MD,0,1,26279,3575,3341,3026,95,13,114,0,93,234,217,17,24,65,0,103,2,0,0,5,0,0,0,0,1,0,17
700,2451002-001,7000000US2451002-001,Baltimore City Precinct 02-001,Baltimore City Precinct 02-001,PLST,MD,0,1,26280,1630,1449,863,263,9,130,0,184,181,165,16,14,5,0,113,8,0,0,3,0,0,5,0,1,0,16
700,2451002-002,7000000US2451002-002,Baltimore City Precinct 02-002,Baltimore City Precinct 02-002,PLST,MD,0,1,26281,2439,2181,1638,123,12,129,1,278,258,236,24,20,43,0,126,8,3,0,6,0,0,5,0,0,1,18
700,2451002-003,7000000US2451002-003,Baltimore City Precinct 02-003,Baltimore City Precinct 02-003,PLST,MD,0,1,26282,3394,3123,2578,180,9,233,2,121,271,249,29,23,65,2,116,5,1,0,5,1,0,0,0,2,0,21
700,2451003-001,7000000US2451003-001,Baltimore City Precinct 03-001,Baltimore City Precinct 03-001,PLST,MD,0,1,26283,1883,1782,250,1304,17,41,2,168,101,97,25,5,11,0,41,7,5,1,1,0,0,1,0,0,0,4
700,2451003-002,7000000US2451003-002,Baltimore City Precinct 03-002,Baltimore City Precinct 03-002,PLST,MD,0,1,26284,1283,1237,359,755,11,88,0,24,46,41,17,5,2,0,14,1,0,1,0,0,0,1,0,0,0,4
700,2451003-003,7000000US2451003-003,Baltimore City Precinct 03-003,Baltimore City Precinct 03-003,PLST,MD,0,1,26285,3246,2984,2112,258,17,489,0,108,262,242,40,16,75,0,103,4,1,0,3,0,0,0,0,0,0,16
700,2451004-001,7000000US2451004-001,Baltimore City Precinct 04-001,Baltimore City Precinct 04-001,PLST,MD,0,1,26286,2618,2386,1120,724,10,461,2,69,232,216,39,13,45,0,79,21,8,0,8,0,0,2,0,1,0,13
700,2451004-002,7000000US2451004-002,Baltimore City Precinct 04-002,Baltimore City Precinct 04-002,PLST,MD,0,1,26287,4968,4577,1803,1746,7,895,4,122,391,357,71,19,76,2,115,22,13,0,32,0,0,4,0,3,0,29
700,2451004-003,7000000US2451004-003,Baltimore City Precinct 04-003,Baltimore City Precinct 04-003,PLST,MD,0,1,26288,867,825,41,740,2,28,0,14,42,40,11,3,5,0,8,7,2,0,3,0,0,1,0,0,0,0
700,2451005-001,7000000US2451005-001,Baltimore City Precinct 05-001,Baltimore City Precinct 05-001,PLST,MD,0,1,26289,1728,1651,50,1572,0,3,0,26,77,67,29,6,4,0,10,13,0,0,5,0,0,0,0,0,0,8
700,2451005-002,7000000US2451005-002,Baltimore City Precinct 05-002,Baltimore City Precinct 05-002,PLST,MD,0,1,26290,213,207,10,182,0,7,0,8,6,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
700,2451006-001,7000000US2451006-001,Baltimore City Precinct 06-001,Baltimore City Precinct 06-001,PLST,MD,0,1,26291,2448,2211,334,1172,39,47,0,619,237,226,39,17,14,0,120,3,2,2,13,0,0,15,0,0,1,10
700,2451006-002,7000000US2451006-002,Baltimore City Precinct 06-002,Baltimore City Precinct 06-002,PLST,MD,0,1,26292,1353,1248,228,789,4,29,0,198,105,90,20,3,13,1,42,3,4,0,4,0,0,0,0,0,0,13
700,2451006-003,7000000US2451006-003,Baltimore City Precinct 06-003,Baltimore City Precinct 06-003,PLST,MD,0,1,26293,724,652,78,450,10,59,0,55,72,64,19,1,14,0,23,2,1,0,1,0,0,3,0,0,0,7
700,2451006-004,7000000US2451006-004,Baltimore City Precinct 06-004,Baltimore City Precinct 06-004,PLST,MD,0,1,26294,1888,1705,827,526,23,195,0,134,183,173,10,12,44,0,97,2,3,0,0,0,0,5,0,0,0,3
700,2451006-005,7000000US2451006-005,Baltimore City Precinct 06-005,Baltimore City Precinct 06-005,PLST,MD,0,1,26295,3613,3304,1751,928,47,146,1,431,309,293,38,32,38,1,147,20,1,0,10,0,0,6,0,0,0,13
700,2451007-001,7000000US2451007-001,Baltimore City Precinct 07-001,Baltimore City Precinct 07-001,PLST,MD,0,1,26296,1764,1716,105,1547,1,58,0,5,48,47,16,2,4,1,13,3,3,0,1,1,0,0,2,0,1,1
700,2451007-002,7000000US2451007-002,Baltimore City Precinct 07-002,Baltimore City Precinct 07-002,PLST,MD,0,1,26297,816,762,168,344,5,230,0,15,54,51,18,1,8,1,12,10,0,0,0,0,0,1,0,0,0,3
700,2451007-003,7000000US2451007-003,Baltimore City Precinct 07-003,Baltimore City Precinct 07-003,PLST,MD,0,1,26298,2948,2809,168,2398,16,34,0,193,139,121,45,2,6,1,34,20,3,0,10,0,0,0,0,0,0,16
700,2451007-004,7000000US2451007-004,Baltimore City Precinct 07-004,Baltimore City Precinct 07-004,PLST,MD,0,1,26299,3114,2931,171,2363,13,25,0,359,183,152,39,5,3,0,56,31,3,2,12,0,0,1,0,0,0,26
700,2451008-001,7000000US2451008-001,Baltimore City Precinct 08-001,Baltimore City Precinct 08-001,PLST,MD,0,1,26300,123,118,69,46,0,2,0,1,5,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
700,2451008-002,7000000US2451008-002,Baltimore City Precinct 08-002,Baltimore City Precinct 08-002,PLST,MD,0,1,26301,1840,1776,159,1594,1,9,0,13,64,57,22,9,3,0,8,7,0,0,8,0,0,0,0,0,0,4
700,2451008-003,7000000US2451008-003,Baltimore City Precinct 08-003,Baltimore City Precinct 08-003,PLST,MD,0,1,26302,2210,2146,79,2026,3,14,1,23,64,54,15,1,1,1,13,15,4,0,1,0,0,0,0,3,0,10
700,2451008-004,7000000US2451008-004,Baltimore City Precinct 08-004,Baltimore City Precinct 08-004,PLST,MD,0,1,26303,504,487,5,466,1,0,0,15,17,12,5,0,1,0,3,2,0,0,1,0,0,0,0,0,0,3
700,2451008-005,7000000US2451008-005,Baltimore City Precinct 08-005,Baltimore City Precinct 08-005,PLST,MD,0,1,26304,1743,1668,39,1600,1,7,0,21,75,69,45,1,2,2,5,7,3,1,1,0,0,0,0,1,1,6
700,2451008-006,7000000US2451008-006,Baltimore City Precinct 08-006,Baltimore City Precinct 08-006,PLST,MD,0,1,26305,2809,2690,61,2575,4,18,0,32,119,105,38,5,3,0,13,30,3,0,10,1,0,0,1,0,1,8
700,2451008-007,7000000US2451008-007,Baltimore City Precinct 08-007,Baltimore City Precinct 08-007,PLST,MD,0,1,26306,1806,1749,56,1611,6,6,0,70,57,44,14,2,1,0,3,6,0,0,15,0,0,2,0,0,1,11
700,2451008-008,7000000US2451008-008,Baltimore City Precinct 08-008,Baltimore City Precinct 08-008,PLST,MD,0,1,26307,1079,997,544,411,4,28,0,10,82,71,13,9,6,3,24,5,5,0,3,0,0,2,0,1,0,6
700,2451008-009,7000000US2451008-009,Baltimore City Precinct 08-009,Baltimore City Precinct 08-009,PLST,MD,0,1,26308,93,89,15,70,0,1,0,3,4,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
700,2451008-010,7000000US2451008-010,Baltimore City Precinct 08-010,Baltimore City Precinct 08-010,PLST,MD,0,1,26309,3594,3470,68,3295,19,6,0,82,124,113,33,2,1,0,25,13,4,5,28,0,0,1,0,1,0,7
700,2451008-011,7000000US2451008-011,Baltimore City Precinct 08-011,Baltimore City Precinct 08-011,PLST,MD,0,1,26310,654,619,23,549,2,2,2,41,35,30,22,0,1,0,5,1,0,0,1,0,0,0,0,0,0,5
700,2451009-001,7000000US2451009-001,Baltimore City Precinct 09-001,Baltimore City Precinct 09-001,PLST,MD,0,1,26311,903,862,64,780,3,10,0,5,41,39,15,3,2,0,1,11,1,1,4,0,0,1,0,0,0,2
700,2451009-002,7000000US2451009-002,Baltimore City Precinct 09-002,Baltimore City Precinct 09-002,PLST,MD,0,1,26312,1261,1207,161,1022,5,8,0,11,54,49,27,1,2,0,7,7,3,2,0,0,0,0,0,0,0,2
700,2451009-003,7000000US2451009-003,Baltimore City Precinct 09-003,Baltimore City Precinct 09-003,PLST,MD,0,1,26313,1582,1497,364,1071,1,24,1,36,85,78,29,3,6,0,11,8,3,6,12,0,0,0,0,0,0,7
700,2451009-004,7000000US2451009-004,Baltimore City Precinct 09-004,Baltimore City Precinct 09-004,PLST,MD,0,1,26314,2381,2236,616,1521,9,63,2,25,145,134,42,11,19,0,29,18,0,4,10,0,0,0,0,1,0,10
700,2451009-005,7000000US2451009-005,Baltimore City Precinct 09-005,Baltimore City Precinct 09-005,PLST,MD,0,1,26315,1872,1777,389,1368,2,7,1,10,95,69,21,4,9,0,19,9,4,0,3,0,0,0,0,0,0,21
700,2451009-006,7000000US2451009-006,Baltimore City Precinct 09-006,Baltimore City Precinct 09-006,PLST,MD,0,1,26316,2133,2073,129,1903,2,17,0,22,60,53,20,4,3,0,11,7,1,0,6,0,0,1,0,0,0,6
700,2451009-007,7000000US2451009-007,Baltimore City Precinct 09-007,Baltimore City Precinct 09-007,PLST,MD,0,1,26317,2048,1937,182,1702,5,12,0,36,111,98,34,11,5,0,8,21,5,2,11,0,0,0,0,1,0,12
700,2451009-008,7000000US2451009-008,Baltimore City Precinct 09-008,Baltimore City Precinct 09-008,PLST,MD,0,1,26318,1430,1378,24,1310,2,11,0,31,52,39,13,2,2,0,4,8,9,0,1,0,0,0,0,0,0,13
700,2451009-009,7000000US2451009-009,Baltimore City Precinct 09-009,Baltimore City Precinct 09-009,PLST,MD,0,1,26319,1142,1080,126,883,7,12,1,51,62,58,22,2,5,0,15,9,1,0,4,0,0,0,0,0,0,3
700,2451009-010,7000000US2451009-010,Baltimore City Precinct 09-010,Baltimore City Precinct 09-010,PLST,MD,0,1,26320,1644,1577,307,1123,6,40,0,101,67,53,26,0,2,0,8,7,0,1,8,0,0,0,0,1,0,14
700,2451009-011,7000000US2451009-011,Baltimore City Precinct 09-011,Baltimore City Precinct 09-011,PLST,MD,0,1,26321,437,420,7,386,0,6,0,21,17,15,7,0,2,0,0,0,0,0,4,0,0,1,0,0,1,1
700,2451009-012,7000000US2451009-012,Baltimore City Precinct 09-012,Baltimore City Precinct 09-012,PLST,MD,0,1,26322,1814,1741,42,1662,12,7,0,18,73,60,24,1,3,0,6,15,1,2,4,0,0,3,0,0,1,10
700,2451009-013,7000000US2451009-013,Baltimore City Precinct 09-013,Baltimore City Precinct 09-013,PLST,MD,0,1,26323,658,645,18,592,5,3,0,27,13,11,8,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2
700,2451009-014,7000000US2451009-014,Baltimore City Precinct 09-014,Baltimore City Precinct 09-014,PLST,MD,0,1,26324,1660,1610,64,1499,3,4,0,40,50,42,17,1,2,0,7,9,3,1,1,0,0,0,0,1,0,8
700,2451009-015,7000000US2451009-015,Baltimore City Precinct 09-015,Baltimore City Precinct 09-015,PLST,MD,0,1,26325,2405,2366,34,2281,14,0,0,37,39,28,12,0,0,0,3,3,4,0,4,0,0,1,1,0,0,11
700,2451010-001,7000000US2451010-001,Baltimore City Precinct 10-001,Baltimore City Precinct 10-001,PLST,MD,0,1,26326,1219,1178,18,1142,0,5,0,13,41,37,13,1,1,0,7,9,1,0,3,0,0,2,0,0,0,4
